fonte,plataforma,data,url_ref,texto,n_palavras,nota_usuario,likes,sentimento,confianca,sentimento_num,exportado_em
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 8 de janeiro de 2015 O filme que é a cara do Brasil, a verdadeira face desta nação. Tem um ator ótimo, Wagner Moura no papel de herói brasileiro. Devemos reverenciar esses policiais, pois eles sujam as mãos para nós não sujarmos a nossa. Graças a eles estamos num Brasil um pouco mais civilizado. Aqui é caveira. 5 5",62,"5,0",,positivo,0.481,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"4,0 Enviada em 8 de janeiro de 2015",8,"5,0",,positivo,0.552,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 8 de janeiro de 2015,7,"4,0",,positivo,0.561,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"O filme que é a cara do Brasil, a verdadeira face desta nação. Tem um ator ótimo, Wagner Moura no papel de herói brasileiro. Devemos reverenciar esses policiais, pois eles sujam as mãos para nós não sujarmos a nossa. Graças a eles estamos num Brasil um pouco mais civilizado. Aqui é caveira.",52,"4,0",,negativo,0.547,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"anderson j 302 seguidores 222 críticas Seguir usuário 5,0 Enviada em 13 de novembro de 2018 Mais um caso de Maestria no cinema Nacional. Desde Cidade de deus não vi tantos diálogos marcantes, personagens humanos cheios de camadas, realismo, direção de ponta, algo tão realista que parece documental. Com um roteiro fantástico e uma direção crua e a atuação inesquecível de Wagner Moura, uma de suas melhores performances se não a melhor, nada poderia dar errado, e não deu, tropa de elite é uma experiência que não desgruda da cabeça, tipo nunca. Filme inesquecível, um marco Nacional, pra ser visto ",100,"4,0",,negativo,0.532,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,anderson j 302 seguidores 222 críticas Seguir usuário,8,"4,0",,negativo,0.503,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,anderson j 302 seguidores 222 críticas Seguir usuário,8,"4,0",,negativo,0.503,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 13 de novembro de 2018 Mais um caso de Maestria no cinema Nacional. Desde Cidade de deus não vi tantos diálogos marcantes, personagens humanos cheios de camadas, realismo, direção de ponta, algo tão realista que parece documental. Com um roteiro fantástico e uma direção crua e a atuação inesquecível de Wagner Moura, uma de suas melhores performances se não a melhor, nada poderia dar errado, e não deu, tropa de elite é uma experiência que não desgruda da cabeça, tipo nunca. Filme inesquecível, um marco Nacional, pra ser visto e revisto e pensado e repensado várias e várias vezes.",102,"4,0",,negativo,0.639,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 13 de novembro de 2018",8,"4,0",,positivo,0.569,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 13 de novembro de 2018,7,"5,0",,positivo,0.572,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Mais um caso de Maestria no cinema Nacional. Desde Cidade de deus não vi tantos diálogos marcantes, personagens humanos cheios de camadas, realismo, direção de ponta, algo tão realista que parece documental. Com um roteiro fantástico e uma direção crua e a atuação inesquecível de Wagner Moura, uma de suas melhores performances se não a melhor, nada poderia dar errado, e não deu, tropa de elite é uma experiência que não desgruda da cabeça, tipo nunca. Filme inesquecível, um marco Nacional, pra ser visto e revisto e pensado e repensado várias e várias vezes.",94,"5,0",,negativo,0.618,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"LeandroMM 27 seguidores 60 críticas Seguir usuário 5,0 Enviada em 16 de fevereiro de 2013 O capitão nascimento se tornou um Herói brasileiro e não foi atôa. O filme é brilhantemente bem dirigido, produzido e as interpretações dos atores são fantásticas, especialmente a do Wagner Moura no papel do capitão nascimento. O filme é contundente, profundo, realista, crítico e reflexivo. O filme coloca em jogo a hipocrisia em torno dos problemas das drogas, mostrando os dois lados da moeda. De um lado estão os traficantes e usuários que fazem apologia as drogas e odeiam a polícia como se o tráfico foss",101,"5,0",,positivo,0.74,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,LeandroMM 27 seguidores 60 críticas Seguir usuário,7,"5,0",,positivo,0.434,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,LeandroMM 27 seguidores 60 críticas Seguir usuário,7,"5,0",,positivo,0.434,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 16 de fevereiro de 2013 O capitão nascimento se tornou um Herói brasileiro e não foi atôa. O filme é brilhantemente bem dirigido, produzido e as interpretações dos atores são fantásticas, especialmente a do Wagner Moura no papel do capitão nascimento. O filme é contundente, profundo, realista, crítico e reflexivo. O filme coloca em jogo a hipocrisia em torno dos problemas das drogas, mostrando os dois lados da moeda. De um lado estão os traficantes e usuários que fazem apologia as drogas e odeiam a polícia como se o tráfico fosse aproteção das comunidades pobres. Do outro lado e",102,"5,0",,positivo,0.664,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 16 de fevereiro de 2013",8,"5,0",,positivo,0.546,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 16 de fevereiro de 2013,7,"5,0",,positivo,0.547,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"O capitão nascimento se tornou um Herói brasileiro e não foi atôa. O filme é brilhantemente bem dirigido, produzido e as interpretações dos atores são fantásticas, especialmente a do Wagner Moura no papel do capitão nascimento. O filme é contundente, profundo, realista, crítico e reflexivo. O filme coloca em jogo a hipocrisia em torno dos problemas das drogas, mostrando os dois lados da moeda. De um lado estão os traficantes e usuários que fazem apologia as drogas e odeiam a polícia como se o tráfico fosse aproteção das comunidades pobres. Do outro lado estão o bope e a polícia comum, onde a p",103,"5,0",,positivo,0.674,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Michelle F. 30 seguidores 4 críticas Seguir usuário 5,0 Enviada em 24 de abril de 2019 top topzaço, roteiro top, elenco top, cenas top.. Cada minuto vai superando o outro que quando acaba dá o sentimento quero mais, não acaba. 2 0",42,"5,0",,positivo,0.783,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Michelle F. 30 seguidores 4 críticas Seguir usuário,8,"5,0",,positivo,0.451,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Michelle F. 30 seguidores 4 críticas Seguir usuário,8,"5,0",,positivo,0.451,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 24 de abril de 2019 top topzaço, roteiro top, elenco top, cenas top.. Cada minuto vai superando o outro que quando acaba dá o sentimento quero mais, não acaba. 2 0",34,"5,0",,positivo,0.841,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 24 de abril de 2019",8,"5,0",,positivo,0.562,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 24 de abril de 2019,7,"5,0",,positivo,0.547,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"top topzaço, roteiro top, elenco top, cenas top.. Cada minuto vai superando o outro que quando acaba dá o sentimento quero mais, não acaba.",24,"5,0",,positivo,0.91,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"danilo s 1.092 seguidores 293 críticas Seguir usuário 5,0 Enviada em 17 de fevereiro de 2024 Filmaço, um dos melhores filmes nacionais já feitos. Trabalho de atuação impecável do Wagner Moura que cresceu e muito como ator depois de fazer o Capitão Nascimento. Trabalho de direção maravilhoso José Padilha até então desconhecido do público. 1 0",56,"5,0",,positivo,0.838,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,danilo s 1.092 seguidores 293 críticas Seguir usuário,8,"5,0",,negativo,0.445,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,danilo s 1.092 seguidores 293 críticas Seguir usuário,8,"5,0",,negativo,0.445,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 17 de fevereiro de 2024 Filmaço, um dos melhores filmes nacionais já feitos. Trabalho de atuação impecável do Wagner Moura que cresceu e muito como ator depois de fazer o Capitão Nascimento. Trabalho de direção maravilhoso José Padilha até então desconhecido do público. 1 0",48,"5,0",,positivo,0.878,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 17 de fevereiro de 2024",8,"5,0",,positivo,0.564,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 17 de fevereiro de 2024,7,"5,0",,positivo,0.555,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Filmaço, um dos melhores filmes nacionais já feitos. Trabalho de atuação impecável do Wagner Moura que cresceu e muito como ator depois de fazer o Capitão Nascimento. Trabalho de direção maravilhoso José Padilha até então desconhecido do público.",38,"5,0",,positivo,0.94,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"Ricardo L. 63.274 seguidores 3.217 críticas Seguir usuário 5,0 Enviada em 22 de abril de 2019 A obra prima do diretor José Padilha! Um filme poderoso e dos maiores injustiças da história do óscar onde poderia ter concorrido no minimo á oito óscar, sendo eles a melhor filme, direção, ator, roteiro, filme estrangeiro, montagem e som, com grandes chances  de ter ganho em melhor filme estrangeiro, mas o prêmio ficou para o razoável Os falsários, vai entender... Aqui podemos destacar o excelente roteiro que tem todos os atos impecáveis, trilha sonora está ótimo e belas atuações. Destaque para Wagne",99,"5,0",,positivo,0.784,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Ricardo L. 63.274 seguidores 3.217 críticas Seguir usuário,8,"5,0",,positivo,0.415,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Ricardo L. 63.274 seguidores 3.217 críticas Seguir usuário,8,"5,0",,positivo,0.415,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 22 de abril de 2019 A obra prima do diretor José Padilha! Um filme poderoso e dos maiores injustiças da história do óscar onde poderia ter concorrido no minimo á oito óscar, sendo eles a melhor filme, direção, ator, roteiro, filme estrangeiro, montagem e som, com grandes chances  de ter ganho em melhor filme estrangeiro, mas o prêmio ficou para o razoável Os falsários, vai entender... Aqui podemos destacar o excelente roteiro que tem todos os atos impecáveis, trilha sonora está ótimo e belas atuações. Destaque para Wagner Moura que está maravilhoso. Tropa de elite é sem sombras ",101,"5,0",,positivo,0.865,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"5,0 Enviada em 22 de abril de 2019",8,"5,0",,positivo,0.559,1,2026-03-25 20:30
AdoroCinema,Review,2026-03-25,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,Enviada em 22 de abril de 2019,7,"5,0",,positivo,0.546,1,2026-03-25 20:30
AdoroCinema,Review,2026-03-25,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=1,"A obra prima do diretor José Padilha! Um filme poderoso e dos maiores injustiças da história do óscar onde poderia ter concorrido no minimo á oito óscar, sendo eles a melhor filme, direção, ator, roteiro, filme estrangeiro, montagem e som, com grandes chances  de ter ganho em melhor filme estrangeiro, mas o prêmio ficou para o razoável Os falsários, vai entender... Aqui podemos destacar o excelente roteiro que tem todos os atos impecáveis, trilha sonora está ótimo e belas atuações. Destaque para Wagner Moura que está maravilhoso. Tropa de elite é sem sombras de dúvidas um dos melhores filmes d",100,"5,0",,positivo,0.886,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"AdoroCinema Ex.: Avengers Secret Wars , Missão Impossível 8 , M3GAN 2.0 Filmes Melhores filmes Em cartaz Em breve Críticas AdoroCinema Bilheterias Todos os filmes infantis Todos os filmes Programação Trailer Notícias Séries Televisão Streaming Novelas Minha conta Conectar Criar uma conta Inicial Filmes em cartaz Todos os filmes Filmes de Ação Tropa de Elite Tropa de Elite críticas Tropa de Elite: Críticas - Página 2 Tropa de Elite Home Notícias Vídeos Créditos Críticas dos usuários Críticas do AdoroCinema Filmes online Fotos Curiosidades Filmes similares Média 4,6 4489 notas 114 Críticas do us",93,,,positivo,0.773,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Média 4,6 4489 notas 114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica",26,,,positivo,0.592,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,114 Críticas do usuário 5 62 críticas 4 33 críticas 3 9 críticas 2 8 críticas 1 2 críticas 0 0 crítica,22,4489 notas,,positivo,0.583,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Organizar por Críticas mais úteis Críticas mais recentes Por usuários que mais publicaram críticas Por usuários com mais seguidores,19,4489 notas,,negativo,0.476,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Dennys R 45 seguidores 198 críticas Seguir usuário 3,5 Enviada em 17 de agosto de 2021 Um dos melhores filmes brasileiros já feitos! Tropa de elite tem uma narrativa interessante, tem muita ação e cenas marcantes...Filmão! 1 0",38,4489 notas,,positivo,0.909,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Dennys R 45 seguidores 198 críticas Seguir usuário,8,4489 notas,,negativo,0.415,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Dennys R 45 seguidores 198 críticas Seguir usuário,8,4489 notas,,negativo,0.415,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"3,5 Enviada em 17 de agosto de 2021 Um dos melhores filmes brasileiros já feitos! Tropa de elite tem uma narrativa interessante, tem muita ação e cenas marcantes...Filmão! 1 0",30,4489 notas,,positivo,0.945,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"3,5 Enviada em 17 de agosto de 2021",8,4489 notas,,positivo,0.575,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Enviada em 17 de agosto de 2021,7,"3,5",,positivo,0.581,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Um dos melhores filmes brasileiros já feitos! Tropa de elite tem uma narrativa interessante, tem muita ação e cenas marcantes...Filmão!",20,"3,5",,positivo,0.988,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"DANIEL BARRAL 27 seguidores 235 críticas Seguir usuário 4,0 Enviada em 16 de agosto de 2025 Primeira vez que assisto esse clássico do cinema brasileiro, e achei muito bom, mas não perfeito. Boa história, atmosfera, ritmo, atuações, principalmente o destaque do Capitão Nascimento, interpretado pelo grande Wagner Moura. O filme é um dos melhores do cinema nacional, e ainda conseguiu amarrar todas as pontas até o final. O que mais me assustou nesse filme foi a violência, e outro motivo pelo qual não achei ele perfeito foi pela falta de desenvolvimento de alguns personagens secundários. Mas mesmo ",97,"3,5",,positivo,0.692,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,DANIEL BARRAL 27 seguidores 235 críticas Seguir usuário,8,"3,5",,negativo,0.508,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,DANIEL BARRAL 27 seguidores 235 críticas Seguir usuário,8,"3,5",,negativo,0.508,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"4,0 Enviada em 16 de agosto de 2025 Primeira vez que assisto esse clássico do cinema brasileiro, e achei muito bom, mas não perfeito. Boa história, atmosfera, ritmo, atuações, principalmente o destaque do Capitão Nascimento, interpretado pelo grande Wagner Moura. O filme é um dos melhores do cinema nacional, e ainda conseguiu amarrar todas as pontas até o final. O que mais me assustou nesse filme foi a violência, e outro motivo pelo qual não achei ele perfeito foi pela falta de desenvolvimento de alguns personagens secundários. Mas mesmo assim, filme muito bom. 1 0",95,"3,5",,positivo,0.549,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"4,0 Enviada em 16 de agosto de 2025",8,"3,5",,positivo,0.565,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Enviada em 16 de agosto de 2025,7,"4,0",,positivo,0.57,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Primeira vez que assisto esse clássico do cinema brasileiro, e achei muito bom, mas não perfeito. Boa história, atmosfera, ritmo, atuações, principalmente o destaque do Capitão Nascimento, interpretado pelo grande Wagner Moura. O filme é um dos melhores do cinema nacional, e ainda conseguiu amarrar todas as pontas até o final. O que mais me assustou nesse filme foi a violência, e outro motivo pelo qual não achei ele perfeito foi pela falta de desenvolvimento de alguns personagens secundários. Mas mesmo assim, filme muito bom.",85,"4,0",,positivo,0.486,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Sidney  M. 29.813 seguidores 1.082 críticas Seguir usuário 5,0 Enviada em 5 de julho de 2016 O destaque aqui é claro Wagner Moura, mas os diálogos são muito bons. Irretocável! Um dos melhores filmes que já vi. 1 0",39,"4,0",,negativo,0.546,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Sidney  M. 29.813 seguidores 1.082 críticas Seguir usuário,8,"4,0",,positivo,0.407,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Sidney  M. 29.813 seguidores 1.082 críticas Seguir usuário,8,"4,0",,positivo,0.407,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"5,0 Enviada em 5 de julho de 2016 O destaque aqui é claro Wagner Moura, mas os diálogos são muito bons. Irretocável! Um dos melhores filmes que já vi. 1 0",31,"4,0",,positivo,0.496,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"5,0 Enviada em 5 de julho de 2016",8,"4,0",,positivo,0.572,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"O destaque aqui é claro Wagner Moura, mas os diálogos são muito bons. Irretocável! Um dos melhores filmes que já vi.",21,"5,0",,positivo,0.527,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Isis Lourenço 7.621 seguidores 772 críticas Seguir usuário 3,0 Enviada em 11 de março de 2016 Muitos palavrões e muita ação também,não gosto muito de filmes brasileiros,mas esse vocês tem que assistir. 0 0",34,"5,0",,negativo,0.427,-1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Isis Lourenço 7.621 seguidores 772 críticas Seguir usuário,8,"5,0",,positivo,0.44,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Isis Lourenço 7.621 seguidores 772 críticas Seguir usuário,8,"5,0",,positivo,0.44,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"3,0 Enviada em 11 de março de 2016 Muitos palavrões e muita ação também,não gosto muito de filmes brasileiros,mas esse vocês tem que assistir. 0 0",26,"5,0",,neutro,0.368,0,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"3,0 Enviada em 11 de março de 2016",8,"5,0",,positivo,0.562,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Enviada em 11 de março de 2016,7,"3,0",,positivo,0.554,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Muitos palavrões e muita ação também,não gosto muito de filmes brasileiros,mas esse vocês tem que assistir.",16,"3,0",,neutro,0.433,0,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Vinícius d 614 seguidores 676 críticas Seguir usuário 4,0 Enviada em 21 de maio de 2021 Nessa epoca 2007 surgiu Tropa de Elite  um belo trabalho mostrou o lado ignorado do serviço policial, o dia a dia. Para nossos irmãos cariocas mostra um pouco do retrato da epoca para um registro historico no cinema. Virou adaptação para programas de humor criando vertentes de sucesso. Mas o trabalho impacta bastante pela severidade de certas cenas. Wagner Moura encorpa Capitão Nascimento, Maria Ribeiro boa atora ja reconhecida nas teledramaturgias e bom trabalho dos atores coadjuvantes  Milhem Cortaz, Caio",96,"3,0",,positivo,0.669,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Vinícius d 614 seguidores 676 críticas Seguir usuário,8,"3,0",,positivo,0.468,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Vinícius d 614 seguidores 676 críticas Seguir usuário,8,"3,0",,positivo,0.468,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"4,0 Enviada em 21 de maio de 2021 Nessa epoca 2007 surgiu Tropa de Elite  um belo trabalho mostrou o lado ignorado do serviço policial, o dia a dia. Para nossos irmãos cariocas mostra um pouco do retrato da epoca para um registro historico no cinema. Virou adaptação para programas de humor criando vertentes de sucesso. Mas o trabalho impacta bastante pela severidade de certas cenas. Wagner Moura encorpa Capitão Nascimento, Maria Ribeiro boa atora ja reconhecida nas teledramaturgias e bom trabalho dos atores coadjuvantes  Milhem Cortaz, Caio Junqueira, André Ramiro e idem. A equipe envolvida no",97,"3,0",,positivo,0.784,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"4,0 Enviada em 21 de maio de 2021",8,"3,0",,positivo,0.57,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Nessa epoca 2007 surgiu Tropa de Elite  um belo trabalho mostrou o lado ignorado do serviço policial, o dia a dia. Para nossos irmãos cariocas mostra um pouco do retrato da epoca para um registro historico no cinema. Virou adaptação para programas de humor criando vertentes de sucesso. Mas o trabalho impacta bastante pela severidade de certas cenas. Wagner Moura encorpa Capitão Nascimento, Maria Ribeiro boa atora ja reconhecida nas teledramaturgias e bom trabalho dos atores coadjuvantes  Milhem Cortaz, Caio Junqueira, André Ramiro e idem. A equipe envolvida no trabalho artistico, enredo, todos",93,"4,0",,positivo,0.715,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Francisco F. 121 seguidores 181 críticas Seguir usuário 5,0 Enviada em 12 de outubro de 2018 Um dos melhores filmes brasileiros de todos os tempos; na categoria ação com certeza. Excelente crítica política e bom desenrolar da ação. E Wagner Moura está impecável. Se não gostou da minha crítica, “pede para sair”... 0 0",54,"4,0",,positivo,0.526,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Francisco F. 121 seguidores 181 críticas Seguir usuário,8,"4,0",,positivo,0.433,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Francisco F. 121 seguidores 181 críticas Seguir usuário,8,"4,0",,positivo,0.433,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"5,0 Enviada em 12 de outubro de 2018 Um dos melhores filmes brasileiros de todos os tempos; na categoria ação com certeza. Excelente crítica política e bom desenrolar da ação. E Wagner Moura está impecável. Se não gostou da minha crítica, “pede para sair”... 0 0",46,"4,0",,positivo,0.536,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"5,0 Enviada em 12 de outubro de 2018",8,"4,0",,positivo,0.56,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,Enviada em 12 de outubro de 2018,7,"5,0",,positivo,0.563,1,2026-03-25 20:30
AdoroCinema,Review,,https://www.adorocinema.com/filmes/filme-133548/criticas/espectadores/?page=2,"Um dos melhores filmes brasileiros de todos os tempos; na categoria ação com certeza. Excelente crítica política e bom desenrolar da ação. E Wagner Moura está impecável. Se não gostou da minha crítica, “pede para sair”...",36,"5,0",,positivo,0.691,1,2026-03-25 20:30
